price,location
26500,phoenix
23990,phoenix
8900,phoenix
34995,phoenix
24930,phoenix
18930,phoenix
22990,phoenix
22888,phoenix
23990,phoenix
14990,phoenix
22990,phoenix
24888,phoenix
18930,phoenix
24930,phoenix
15995,dallas
19900,phoenix
24930,phoenix
23990,phoenix
49900,phoenix
52114,phoenix
44990,phoenix
2995,phoenix
14995,phoenix
11990,phoenix
95,phoenix
22990,phoenix
24888,phoenix
19990,phoenix
24999,phoenix
37000,phoenix
179900,phoenix
64988,phoenix
15995,dallas
12995,dallas
15995,dallas
14995,dallas
15995,dallas
11900,dallas
14995,dallas
18995,dallas
19995,dallas
79000,dallas
34995,dallas
39995,dallas
34900,dallas
35995,dallas
25995,dallas
69995,dallas
19995,dallas
33897,phoenix
39999,phoenix
39900,phoenix
545,phoenix
28000,phoenix
23440,phoenix
250,phoenix
14990,phoenix
23990,phoenix
31900,phoenix
37600,phoenix
6700,phoenix
74995,phoenix
75,phoenix
5000,phoenix
29888,phoenix
54900,phoenix
69900,dallas
15995,dallas
15995,dallas
15995,dallas
10995,dallas
15995,dallas
14995,dallas
15995,dallas
10995,dallas
15995,dallas
12995,dallas
14995,dallas
15995,dallas
14995,dallas
27995,phoenix
39995,phoenix
12888,phoenix
18930,phoenix
19970,phoenix
24930,phoenix
18930,phoenix
89900,phoenix
22990,phoenix
23990,phoenix
22990,phoenix
24930,phoenix
6750,phoenix
25995,phoenix
31500,phoenix
15995,dallas
11900,dallas
14995,dallas
18995,dallas
15995,dallas
34995,dallas
18995,dallas
46995,dallas
39995,dallas
58995,dallas
29995,dallas
24995,dallas
36995,dallas
24995,dallas
29995,dallas
15995,dallas
32900,phoenix
22990,phoenix
56995,phoenix
16995,phoenix
39995,phoenix
545,phoenix
300,phoenix
79890,phoenix
24888,phoenix
24888,phoenix
18930,phoenix
34995,phoenix
22995,phoenix
59900,phoenix
31900,phoenix
19995,dallas
26996,dallas
27995,dallas
10995,dallas
15995,dallas
19995,dallas
15995,dallas
12995,dallas
14995,dallas
18995,dallas
26996,dallas
14995,dallas
8900,phoenix
198900,phoenix
89500,phoenix
375,phoenix
545,phoenix
3500,phoenix
19800,phoenix
545,phoenix
79000,phoenix
20,phoenix
9500,phoenix
46900,phoenix
5000,phoenix
6700,phoenix
34995,dallas
34995,dallas
39995,dallas
9500,dallas
34900,dallas
35995,dallas
25995,dallas
69995,dallas
15995,dallas
46995,dallas
69900,dallas
39995,dallas
19995,dallas
19995,dallas
18995,dallas
39995,dallas
58995,dallas
11900,dallas
14995,dallas
29995,dallas
27995,dallas
34900,dallas
10995,dallas
15995,dallas
32500,dallas
4500,dallas
12995,dallas
14995,dallas
24995,dallas
20000,dallas
11500,dallas
8500,dallas
36995,dallas
35995,dallas
25995,dallas
18995,dallas
15995,dallas
14995,dallas
15995,dallas
19995,dallas
35000,sanantonio
56900,sanantonio
16250,sanantonio
114995,sanantonio
104995,sanantonio
17250,sanantonio
28000,sanantonio
2500,sanantonio
26995,sanantonio
16649,sanantonio
56995,sanantonio
47995,sanantonio
11995,sanantonio
26999,sanantonio
20900,sanantonio
55900,sanantonio
27500,sanantonio
12995,sanantonio
9995,sanantonio
44995,sanantonio
13995,sanantonio
33995,sanantonio
22695,sanantonio
25995,sanantonio
13125,sanantonio
38995,sanantonio
47995,sanantonio
34995,sanantonio
13500,sanantonio
25995,sanantonio
31995,sanantonio
15000,sanantonio
35750,sanantonio
24355,sanantonio
25595,sanantonio
9995,sanantonio
18000,sanantonio
24995,sanantonio
39995,sanantonio
13898,sanantonio
12995,sanantonio
14125,sanantonio
62995,sanantonio
9500,sanantonio
35750,sanantonio
6000,sanantonio
16125,sanantonio
27000,sanantonio
14995,sanantonio
18900,sanantonio
11500,sanantonio
21500,sanantonio
16000,sanantonio
3400,sanantonio
5400,sanantonio
600,sanantonio
1,sanantonio
4200,sanantonio
24500,sanantonio
9000,sanantonio
6500,sanantonio
16000,sanantonio
17000,sanantonio
17000,sanantonio
3300,sanantonio
15995,sanantonio
14000,sanantonio
1,sanantonio
18995,dallas
34995,dallas
69995,dallas
24995,dallas
29995,dallas
34995,dallas
29995,dallas
15995,dallas
15995,dallas
19995,dallas
19995,dallas
18995,dallas
14995,dallas
5400,dallas
11900,dallas
12750,dallas
15995,dallas
10995,dallas
15995,dallas
12995,dallas
14995,dallas
18995,dallas
11900,dallas
15995,dallas
15900,dallas
14995,dallas
14995,dallas
58995,dallas
34900,dallas
34995,dallas
15995,dallas
12995,dallas
19995,dallas
34900,dallas
15995,dallas
15900,dallas
14995,dallas
14995,dallas
34995,dallas
27995,dallas
15995,dallas
12995,dallas
250,dallas
500,dallas
19995,dallas
500,dallas
39995,dallas
34900,dallas
15995,dallas
58995,dallas
34900,dallas
15995,dallas
15900,dallas
14995,dallas
14995,dallas
15995,dallas
12995,dallas
19995,dallas
34995,dallas
58995,dallas
15995,dallas
39995,dallas
46995,dallas
19995,dallas
34900,dallas
27995,dallas
29995,dallas
12995,dallas
14995,dallas
15995,dallas
18995,dallas
29995,dallas
39995,dallas
50,dallas
69900,dallas
99,dallas
22992,sfbay
35646,sfbay
16990,sfbay
23900,sfbay
21500,sfbay
15990,sfbay
59900,sfbay
25495,sfbay
59900,sfbay
21900,sfbay
39000,sfbay
28983,sfbay
35947,sfbay
17990,sfbay
15900,sfbay
28900,sfbay
113743,sfbay
18900,sfbay
63996,sfbay
27977,sfbay
5499,sfbay
25900,sfbay
27377,sfbay
6000,sfbay
6000,sfbay
11000,sfbay
31996,sfbay
28990,sfbay
64995,sfbay
36966,sfbay
1800,sfbay
11500,sfbay
9000,sfbay
11999,sfbay
15996,sfbay
29000,sfbay
15800,sfbay
5200,sfbay
17500,sfbay
28000,sfbay
44995,sfbay
14500,sfbay
60,sfbay
14499,sfbay
11000,sfbay
79999,sfbay
99985,sfbay
73950,sfbay
5500,sfbay
89995,sfbay
35995,sfbay
52995,sfbay
139,sfbay
7250,sfbay
1500,sfbay
8000,sfbay
4000,sfbay
8000,sfbay
3900,sfbay
650,sfbay
1,sfbay
24000,sfbay
3700,sfbay
4999,sfbay
32987,phoenix
79995,phoenix
29995,phoenix
8900,phoenix
46900,phoenix
89900,phoenix
13995,phoenix
79995,phoenix
128900,phoenix
25047,phoenix
39972,phoenix
37211,phoenix
3800,phoenix
545,phoenix
67000,phoenix
64900,phoenix
32900,phoenix
76500,phoenix
1,phoenix
28950,phoenix
26750,phoenix
41500,phoenix
22999,phoenix
33000,phoenix
39900,phoenix
600,phoenix
120,phoenix
75,phoenix
80,phoenix
11995,phoenix
59900,phoenix
17800,phoenix
6999,phoenix
2900,phoenix
5000,phoenix
64900,phoenix
33000,phoenix
37900,phoenix
6500,phoenix
59900,phoenix
300,phoenix
69900,phoenix
84900,phoenix
545,phoenix
13800,phoenix
17500,phoenix
23800,phoenix
15000,phoenix
57900,phoenix
11800,phoenix
9800,phoenix
11500,phoenix
26800,phoenix
19500,phoenix
159000,phoenix
545,phoenix
34220,phoenix
36900,phoenix
59900,phoenix
99500,phoenix
62500,phoenix
19950,phoenix
56900,phoenix
525,phoenix
49900,phoenix
53900,phoenix
114990,phoenix
33000,phoenix
45009,phoenix
55900,phoenix
37900,phoenix
8500,phoenix
42900,phoenix
39900,phoenix
12888,phoenix
39888,phoenix
20888,phoenix
22146,phoenix
13900,phoenix
20888,phoenix
24888,phoenix
14490,phoenix
22888,phoenix
12888,phoenix
12900,phoenix
64930,phoenix
84896,phoenix
85000,phoenix
41000,phoenix
38999,phoenix
23999,phoenix
23999,phoenix
23499,phoenix
96540,phoenix
88707,phoenix
24900,phoenix
76995,phoenix
24500,dallas
4000,dallas
395,dallas
1,dallas
55000,dallas
300,dallas
20000,dallas
9700,dallas
12900,dallas
9900,dallas
3500,dallas
23000,dallas
85000,dallas
500,dallas
200,dallas
5000,dallas
33333,dallas
19999,dallas
250,dallas
17777,dallas
8200,dallas
31111,dallas
45000,dallas
10000,dallas
3700,dallas
22900,dallas
26000,dallas
26000,dallas
500,dallas
2500,dallas
2500,dallas
1200,dallas
1200,dallas
3250,dallas
23545,dallas
3199,dallas
48549,dallas
11400,dallas
375,dallas
2000,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
54500,dallas
375,dallas
89998,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
375,dallas
42500,dallas
7500,dallas
100,dallas
200,dallas
3000,dallas
600,dallas
6245,dallas
10569,dallas
13200,dallas
13900,dallas
139988,dallas
8500,dallas
46995,dallas
35,dallas
53000,dallas
7850,dallas
50,dallas
500,dallas
8100,dallas
6200,dallas
6700,dallas
61984,dallas
1,dallas
800,dallas
4500,dallas
230000,dallas
5500,dallas
64900,dallas
7800,dallas
24000,dallas
7900,dallas
13000,dallas
22800,dallas
20000,dallas
18500,dallas
24000,dallas
5000,dallas
24000,dallas
8500,dallas
24000,dallas
85,dallas
5500,dallas
8500,dallas
10500,dallas
5500,dallas
3500,dallas
8900,dallas
4285,dallas
20995,dallas
23995,dallas
22995,dallas
23394,dallas
30954,dallas
43565,dallas
15000,dallas
25,dallas
250,dallas
1995,dallas
16200,dallas
12500,dallas
23500,dallas
60,dallas
65,dallas
75000,dallas
39850,dallas
100,dallas
14500,dallas
1,dallas
4800,dallas
239082,phoenix
22999,phoenix
23500,phoenix
54000,phoenix
22999,phoenix
34999,phoenix
28900,phoenix
28999,phoenix
21999,phoenix
22900,phoenix
69000,phoenix
20999,phoenix
22999,phoenix
5995,phoenix
14995,phoenix
39900,phoenix
40692,phoenix
9000,phoenix
11950,phoenix
30400,phoenix
41900,phoenix
29900,phoenix
28339,phoenix
69500,phoenix
13990,phoenix
1,phoenix
2200,phoenix
54999,phoenix
33000,phoenix
33888,phoenix
31900,phoenix
13995,phoenix
84800,phoenix
20000,phoenix
5300,phoenix
74999,phoenix
37900,phoenix
49900,phoenix
55900,phoenix
219,phoenix
33000,phoenix
89995,phoenix
89995,phoenix
86995,phoenix
15995,phoenix
58900,phoenix
84995,phoenix
44995,phoenix
10995,phoenix
31995,phoenix
44995,phoenix
47995,phoenix
89995,phoenix
96995,phoenix
32995,phoenix
89995,phoenix
89995,phoenix
84995,phoenix
32500,phoenix
64995,phoenix
34995,phoenix
59995,phoenix
36300,phoenix
8750,phoenix
6500,phoenix
23995,phoenix
44500,phoenix
50900,phoenix
36900,phoenix
32400,phoenix
59900,phoenix
32995,phoenix
19900,phoenix
24995,phoenix
24987,phoenix
4698,phoenix
49900,phoenix
35500,phoenix
100,phoenix
1800,phoenix
33126,phoenix
500,phoenix
300,phoenix
7900,phoenix
100,phoenix
39995,phoenix
19900,phoenix
10200,phoenix
22495,phoenix
15999,phoenix
25000,sfbay
59999,sfbay
62888,sfbay
42198,sfbay
22888,sfbay
27612,sfbay
20999,sfbay
125439,sfbay
22888,sfbay
124907,sfbay
15888,sfbay
27888,sfbay
29888,sfbay
21995,sfbay
37888,sfbay
12888,sfbay
29995,sfbay
46888,sfbay
73199,sfbay
65999,sfbay
29888,sfbay
64888,sfbay
23888,sfbay
49888,sfbay
27888,sfbay
79995,sfbay
22995,sfbay
12888,sfbay
73199,sfbay
148588,sfbay
46888,sfbay
33995,sfbay
29888,sfbay
16900,sfbay
12888,sfbay
25000,sfbay
150,sfbay
1200,sfbay
17000,sfbay
7055,sfbay
200,sfbay
139990,sfbay
12500,sfbay
75,sfbay
9500,sfbay
7100,sfbay
78000,sfbay
1,sfbay
6896,sfbay
75,sfbay
54900,sfbay
20,sfbay
6400,sfbay
20,sfbay
5500,sfbay
22950,sfbay
22950,sfbay
150,sfbay
22950,sfbay
8995,sfbay
2800,sfbay
9500,sfbay
1,sfbay
6895,sfbay
1,sfbay
7000,sfbay
33995,sfbay
21995,sfbay
22995,sfbay
29900,sfbay
8900,sfbay
12000,sfbay
17999,phoenix
22999,phoenix
95900,phoenix
72470,phoenix
34995,phoenix
18900,phoenix
4850,phoenix
21000,phoenix
12900,phoenix
39,phoenix
40,phoenix
220,phoenix
6525,phoenix
22000,phoenix
1200,phoenix
12900,phoenix
425,phoenix
5200,phoenix
5200,phoenix
18800,phoenix
230000,phoenix
10990,phoenix
22900,phoenix
22990,phoenix
22888,phoenix
23888,phoenix
2500,phoenix
18930,phoenix
2890,phoenix
53695,phoenix
42990,phoenix
84995,phoenix
950,phoenix
74995,phoenix
24900,phoenix
20888,phoenix
34900,phoenix
13900,phoenix
59995,phoenix
12900,phoenix
599,phoenix
23900,phoenix
19995,phoenix
69000,phoenix
12500,phoenix
32900,phoenix
69000,phoenix
29995,phoenix
29995,phoenix
14490,phoenix
24888,phoenix
23900,phoenix
76500,phoenix
64900,phoenix
100,phoenix
89995,phoenix
49995,phoenix
38750,phoenix
129900,phoenix
20500,phoenix
300,phoenix
16000,phoenix
4300,phoenix
60000,phoenix
43900,phoenix
70000,phoenix
10900,phoenix
17500,phoenix
15900,phoenix
1,phoenix
135000,phoenix
8200,phoenix
16500,phoenix
22499,phoenix
34995,phoenix
23995,phoenix
89900,phoenix
29999,phoenix
27900,phoenix
11995,phoenix
39900,phoenix
34995,phoenix
3700,phoenix
22900,phoenix
24000,phoenix
38900,phoenix
22900,phoenix
30000,phoenix
50202,phoenix
2500,phoenix
110,phoenix
27990,phoenix
125,phoenix
350,sfbay
7500,sfbay
46888,sfbay
17995,sfbay
6000,sfbay
27888,sfbay
7300,sfbay
13000,sfbay
23000,sfbay
400,sfbay
25,sfbay
1800,sfbay
114900,sfbay
4000,sfbay
25888,sfbay
25000,sfbay
18995,sfbay
25500,sfbay
14500,sfbay
45000,sfbay
45000,sfbay
5500,sfbay
18995,sfbay
999,sfbay
400,sfbay
5995,sfbay
20995,sfbay
10999,sfbay
14999,sfbay
8999,sfbay
17995,sfbay
36995,sfbay
999,sfbay
14995,sfbay
36995,sfbay
49995,sfbay
23995,sfbay
17995,sfbay
5995,sfbay
39995,sfbay
14995,sfbay
21995,sfbay
17995,sfbay
24995,sfbay
15750,sfbay
64888,sfbay
70,sfbay
52999,sfbay
49888,sfbay
9900,sfbay
9700,sfbay
24900,sfbay
18000,sfbay
225,sfbay
20342,sfbay
11000,sfbay
11000,sfbay
100,sfbay
66388,sfbay
175,sfbay
11500,sfbay
3850,sfbay
3500,sfbay
62888,sfbay
36999,sfbay
17999,sfbay
40995,sfbay
130,phoenix
110,phoenix
68000,phoenix
300,phoenix
1,phoenix
12500,phoenix
19995,phoenix
250,phoenix
20900,phoenix
16900,phoenix
23995,phoenix
9000,phoenix
22900,phoenix
79995,phoenix
7995,phoenix
21900,phoenix
17900,phoenix
79000,phoenix
19999,phoenix
44900,phoenix
450,phoenix
41900,phoenix
125,phoenix
47471,phoenix
89995,phoenix
99995,phoenix
34995,phoenix
59995,phoenix
15995,phoenix
84995,phoenix
4995,phoenix
19500,phoenix
150,phoenix
28000,phoenix
12995,phoenix
14000,phoenix
39995,phoenix
7200,phoenix
11500,phoenix
53995,phoenix
46255,phoenix
40692,phoenix
20995,phoenix
99021,phoenix
16900,phoenix
89,phoenix
79995,phoenix
21995,phoenix
59986,phoenix
4995,phoenix
68000,phoenix
25800,phoenix
21986,phoenix
23785,phoenix
65995,phoenix
94500,phoenix
19500,phoenix
49995,phoenix
89900,sfbay
82900,sfbay
100,sfbay
29000,sfbay
45000,sfbay
31688,sfbay
9600,sfbay
15000,sfbay
145909,sfbay
300,sfbay
33888,sfbay
2500,sfbay
450,sfbay
1000,sfbay
5450,sfbay
9000,sfbay
1500,sfbay
59000,sfbay
27995,sfbay
35500,sfbay
125,sfbay
124999,sfbay
150,sfbay
150,sfbay
100,sfbay
5000,sfbay
29888,sfbay
53888,sfbay
13500,sfbay
9000,sfbay
18950,sfbay
33950,sfbay
33950,sfbay
33950,sfbay
32950,sfbay
18950,sfbay
32950,sfbay
18950,sfbay
33995,sfbay
35,sfbay
115,sfbay
51900,sfbay
7400,sfbay
33016,sfbay
31888,sfbay
57500,sfbay
65999,sfbay
16900,sfbay
16900,sfbay
16900,sfbay
16900,sfbay
5500,sfbay
13995,sfbay
10500,sfbay
1,sfbay
5000,sfbay
1,sfbay
25950,sfbay
19995,sfbay
88425,sfbay
17888,sfbay
18995,sfbay
40,sfbay
4850,sfbay
50000,sfbay
26000,sfbay
11250,sfbay
16900,sfbay
16900,sfbay
16900,sfbay
16900,sfbay
16900,sfbay
88425,sfbay
125,sfbay
39000,sfbay
60,sfbay
60,sfbay
1,sfbay
400,sfbay
2500,sfbay
49888,sfbay
15900,phoenix
119995,phoenix
62995,phoenix
19995,phoenix
11995,phoenix
6995,phoenix
100,phoenix
24600,phoenix
69900,phoenix
59910,phoenix
19900,phoenix
49900,phoenix
90,phoenix
19500,phoenix
97900,phoenix
10900,phoenix
27900,phoenix
14999,phoenix
3,phoenix
13995,phoenix
90,phoenix
60995,phoenix
55,phoenix
24995,phoenix
69999,phoenix
51900,phoenix
69995,phoenix
42995,phoenix
17995,phoenix
12900,phoenix
159995,phoenix
19995,phoenix
159995,phoenix
5000,phoenix
2595,phoenix
59900,phoenix
52335,phoenix
5095,phoenix
79900,phoenix
7995,phoenix
2895,phoenix
55995,phoenix
16995,phoenix
56041,phoenix
26995,phoenix
20499,phoenix
18490,phoenix
12995,phoenix
29995,phoenix
13986,phoenix
43995,phoenix
90,phoenix
90,phoenix
75,phoenix
2995,phoenix
19878,phoenix
58703,phoenix
16995,phoenix
23500,phoenix
57900,phoenix
28500,phoenix
14490,phoenix
39000,phoenix
250,phoenix
20990,phoenix
79900,phoenix
46998,phoenix
52998,phoenix
86995,phoenix
109995,phoenix
79995,phoenix
7995,phoenix
3300,phoenix
5500,phoenix
16795,phoenix
27995,phoenix
109777,phoenix
69900,phoenix
93987,phoenix
20999,phoenix
99,phoenix
65995,phoenix
55900,phoenix
74998,phoenix
59995,phoenix
74995,phoenix
68678,phoenix
49995,phoenix
59995,phoenix
20999,phoenix
42995,phoenix
69999,phoenix
68695,phoenix
29998,phoenix
